fold,item,train_degree,embedding_norm
0,1053,4,3.6223301887512207
0,1055,4,3.8330037593841553
0,1059,3,3.426130533218384
0,1062,3,3.7653095722198486
0,1063,6,3.7336316108703613
0,1064,4,4.192249774932861
0,1067,6,3.2647764682769775
0,1070,3,3.317152261734009
0,1072,1,0.672731876373291
0,1078,5,2.8545169830322266
0,1080,5,3.0201632976531982
0,1082,5,3.751168966293335
0,1087,3,2.891860246658325
0,1089,5,3.5750632286071777
0,1091,5,3.825777530670166
0,1100,5,3.507004976272583
0,1101,3,3.4504988193511963
0,1102,4,3.874114513397217
0,1104,4,3.7892658710479736
0,1108,13,4.251161098480225
0,1109,3,2.8026931285858154
0,1111,5,4.144837856292725
0,1112,4,2.756157875061035
0,1113,5,3.5475142002105713
0,1116,5,3.7981913089752197
0,1121,5,3.0834569931030273
0,1127,2,3.741795778274536
0,1142,3,2.8664655685424805
0,1145,2,2.709073066711426
0,1146,4,3.3586509227752686
0,1151,5,4.295681476593018
0,1153,5,3.369619846343994
0,1156,5,3.4621031284332275
0,1157,4,3.1052029132843018
0,1158,5,3.986995220184326
0,1159,7,4.675779819488525
0,1160,3,3.26363205909729
0,1161,4,3.3221828937530518
0,1163,3,2.951641082763672
0,1165,9,2.9754834175109863
0,1167,6,3.401449680328369
0,1171,5,3.044252395629883
0,1173,6,3.073927879333496
0,1176,3,2.7568612098693848
0,1180,7,4.2794108390808105
0,1184,7,3.7288591861724854
0,1189,5,3.1211259365081787
0,1190,4,3.2271728515625
0,1194,5,4.113926887512207
0,1196,3,3.3272058963775635
0,1197,5,3.6818552017211914
0,1198,2,4.03767204284668
0,1200,4,3.624176025390625
0,1201,5,3.3592565059661865
0,1202,3,3.342941999435425
0,1203,3,3.5303149223327637
0,1206,2,3.771345376968384
0,1208,4,3.4520139694213867
0,1212,3,3.26839542388916
0,1215,6,3.676147699356079
0,1221,4,3.9861233234405518
0,1223,4,3.6177403926849365
0,1231,4,2.962965726852417
0,1232,6,3.384920358657837
0,1235,4,3.884267807006836
0,1236,5,3.8211708068847656
0,1237,5,3.769986152648926
0,1246,2,3.12833833694458
0,1247,2,0.049241479486227036
0,1248,8,3.687572956085205
0,1250,4,3.362856388092041
0,1251,3,2.7877883911132812
0,1252,2,2.719571352005005
0,1254,4,3.9604275226593018
0,1255,4,3.2790279388427734
0,1258,4,3.3768362998962402
0,1260,5,2.532334566116333
0,1263,6,3.6466879844665527
0,1265,3,3.592764139175415
0,1266,5,3.4375622272491455
0,1267,4,3.0012588500976562
0,1270,4,2.673168897628784
0,1273,3,3.088815689086914
0,1275,3,3.761563777923584
0,1277,4,3.5306668281555176
0,1278,3,3.0624685287475586
0,1279,3,3.8445262908935547
0,1280,5,3.6280267238616943
0,1287,4,2.859501838684082
0,1293,6,3.7002954483032227
0,1295,3,3.819697618484497
0,1300,3,3.7619266510009766
0,1301,3,3.4533255100250244
0,1302,5,3.7088634967803955
0,1303,3,3.140733242034912
0,1304,3,3.2184598445892334
0,1307,2,3.398353099822998
0,1308,3,2.8391103744506836
0,1310,4,3.2944581508636475
0,1311,5,3.435525894165039
0,1312,4,3.4614017009735107
0,1315,4,3.1237452030181885
0,1317,3,2.9622573852539062
0,1320,5,3.7706127166748047
0,1323,2,0.28594833612442017
0,1327,4,3.103815793991089
0,1328,5,3.0894932746887207
0,1332,2,0.8524941802024841
0,1333,4,3.3934895992279053
0,1335,5,3.783247470855713
0,1336,4,3.418945074081421
0,1339,4,3.1604557037353516
0,1340,4,3.585287570953369
0,1341,4,4.051445007324219
0,1342,4,3.5699188709259033
0,1344,4,3.717876434326172
0,1346,5,3.4212920665740967
0,1347,14,4.690805912017822
0,1352,7,3.21683931350708
0,1354,6,3.371591567993164
0,1358,4,3.256944417953491
0,1359,3,3.114499807357788
0,1360,6,3.659243583679199
0,1362,4,3.5358808040618896
0,1365,4,3.550180673599243
0,1367,5,4.215787410736084
0,1368,4,4.797708511352539
0,1369,5,3.9633891582489014
0,1374,1,2.648859977722168
0,1376,6,3.3611156940460205
0,1379,4,3.49554705619812
0,1380,7,4.705419063568115
0,1381,4,3.484086275100708
0,1383,6,4.618847846984863
0,1386,4,3.5067012310028076
0,1388,3,3.5087480545043945
0,1391,4,3.615952491760254
0,1395,3,3.434370756149292
0,1398,15,4.7095746994018555
0,1399,5,3.620192766189575
0,1400,3,3.4963912963867188
0,1407,9,3.721449375152588
0,1408,4,4.090456485748291
0,1409,5,3.7725913524627686
0,1412,4,2.9388272762298584
0,1413,4,3.2838003635406494
0,1415,4,3.9165358543395996
0,1417,7,3.859018087387085
0,1422,5,4.362077713012695
0,1424,3,3.854215621948242
0,1427,2,3.646832227706909
0,1428,5,3.845241069793701
0,1429,4,3.987868547439575
0,1435,3,3.2900331020355225
0,1437,3,3.4169297218322754
0,1438,3,3.4494752883911133
0,1442,3,3.2920546531677246
0,1446,3,3.7184548377990723
0,1447,6,3.595933675765991
0,1448,2,3.380734443664551
0,1449,6,3.4725723266601562
0,1454,3,3.8013174533843994
0,1456,5,2.851961612701416
