fold,item,train_degree,embedding_norm
0,2423,3,2.978719711303711
0,2429,5,3.115598201751709
0,2431,1,3.5156469345092773
0,2432,6,2.939720392227173
0,2435,4,2.502995014190674
0,2440,2,2.9320106506347656
0,2441,16,3.6921908855438232
0,2442,5,2.366318464279175
0,2444,5,2.5365967750549316
0,2447,4,2.6050713062286377
0,2448,3,2.5045135021209717
0,2452,4,2.3265297412872314
0,2457,4,1.0847512483596802
0,2464,16,3.8382182121276855
0,2474,6,2.4087746143341064
0,2476,3,2.175471544265747
0,2478,4,2.286712408065796
0,2480,3,2.590027093887329
0,2481,4,2.5267906188964844
0,2482,5,2.2071053981781006
0,2484,3,3.927812099456787
0,2486,7,2.960081100463867
0,2488,5,2.7493603229522705
0,2490,3,2.356104612350464
0,2493,5,2.4789862632751465
0,2496,5,1.1844699382781982
0,2500,5,3.0593008995056152
0,2502,5,2.548478364944458
0,2504,5,3.237382173538208
0,2513,4,2.894749641418457
0,2514,0,0.6951584219932556
0,2516,3,2.0942234992980957
0,2521,4,2.297950506210327
0,2525,4,2.7837748527526855
0,2529,4,2.768430709838867
0,2533,4,2.5745978355407715
0,2536,4,2.697561740875244
0,2542,5,0.9358386993408203
0,2543,4,2.9999382495880127
0,2546,5,2.2556347846984863
0,2552,6,2.2522225379943848
0,2554,3,2.4432919025421143
0,2556,4,2.318849802017212
0,2557,5,2.735046625137329
0,2558,3,3.180584192276001
0,2559,4,2.5422120094299316
0,2560,5,2.013129711151123
0,2562,4,2.978260040283203
0,2566,5,3.4418764114379883
0,2568,6,3.0804927349090576
0,2574,4,3.211003065109253
0,2576,6,3.373950481414795
0,2578,2,2.700784683227539
0,2580,4,3.399965524673462
0,2581,4,2.8020222187042236
0,2583,3,2.2974624633789062
0,2590,4,2.643566846847534
0,2594,3,2.7320587635040283
0,2595,5,2.6348941326141357
0,2599,4,3.1832683086395264
0,2602,5,3.6195015907287598
0,2603,7,3.2279107570648193
0,2604,3,2.2016236782073975
0,2606,0,0.6775758266448975
0,2607,4,3.1759700775146484
0,2609,2,3.290900230407715
0,2615,7,4.0750837326049805
0,2616,3,3.6911094188690186
0,2618,5,2.5423383712768555
0,2621,4,2.326612710952759
0,2622,3,2.7430219650268555
0,2623,6,2.557570457458496
0,2628,5,3.2460126876831055
0,2630,3,2.455763339996338
0,2632,3,1.8673549890518188
0,2634,4,2.1691291332244873
0,2640,5,3.0888776779174805
0,2642,3,2.7317566871643066
0,2643,3,3.2279555797576904
0,2645,2,1.5095508098602295
0,2649,4,2.36018967628479
0,2653,3,3.1559739112854004
0,2654,3,2.47019100189209
0,2655,4,0.5842549204826355
0,2658,3,2.5792171955108643
0,2659,4,4.102425575256348
0,2660,3,2.375943660736084
0,2661,3,2.608856678009033
0,2664,4,2.7025632858276367
0,2665,5,2.8490207195281982
0,2666,3,1.145755410194397
0,2668,4,2.684020519256592
0,2669,5,2.110095262527466
0,2672,3,3.719620704650879
0,2673,4,0.4284660518169403
0,2674,2,2.5974504947662354
0,2677,3,0.19057044386863708
0,2678,4,2.1752007007598877
0,2684,4,2.4471914768218994
0,2686,3,2.595782518386841
0,2687,17,3.2816367149353027
0,2691,4,2.4752273559570312
0,2695,4,2.759204864501953
0,2697,3,2.7047643661499023
0,2700,5,2.7893989086151123
0,2702,4,2.6263365745544434
0,2704,4,3.9459874629974365
0,2705,2,4.175698757171631
0,2706,3,2.894923448562622
0,2708,5,2.7992522716522217
0,2710,4,3.2224338054656982
0,2713,5,2.6678149700164795
0,2717,2,2.7098746299743652
0,2719,4,2.059382677078247
0,2721,7,3.4288136959075928
0,2723,4,2.1053671836853027
0,2725,4,2.43151593208313
0,2727,5,2.3723602294921875
0,2734,3,2.8307714462280273
0,2736,2,1.7841191291809082
0,2738,3,2.205693244934082
0,2739,15,3.8809027671813965
0,2740,4,2.836825132369995
0,2742,4,2.694396495819092
0,2743,5,2.651113510131836
0,2745,3,2.485414743423462
0,2750,5,2.7656564712524414
0,2751,3,2.778512954711914
0,2752,4,3.229998826980591
0,2754,4,2.557661294937134
0,2755,4,2.4227190017700195
0,2757,5,2.8133156299591064
0,2758,4,2.152613639831543
